date,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,temperature_2m_max,temperature_2m_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_28_to_100cm_mean,soil_temperature_7_to_28cm_mean,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min,vapour_pressure_deficit_max,surface_pressure_mean,surface_pressure_max,surface_pressure_min,winddirection_10m_dominant,wind_gusts_10m_max,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,pressure_msl_min,pressure_msl_max,pressure_msl_mean,snowfall_water_equivalent_sum,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,et0_fao_evapotranspiration_sum,dew_point_2m_min,dew_point_2m_max,dew_point_2m_mean,cloud_cover_mean,cloud_cover_max,cloud_cover_min,river_discharge,location
2000-01-11 00:00:00+07:00,23.935,33.060337,38.39127,28.593277,33.135002,28.364168,40650.652,37956.195,0.3,0.3,0.0,2.0,6.489992,190.23474,17.37,3.7193127,0.30779746,0.22749998,0.33054164,0.25658333,27.784311,30.135,27.13083,29.241251,24.110329,25.47007,23.046211,2.4026,1007.4143,1010.0497,1004.9801,190.23474,20.16,11.609999,3.8568091,6.12,0.71999997,1007.0,1012.1,1009.4709,0.0,93.011765,51.98384,71.58729,3.7193127,21.635,22.835,22.355833,18.916666,75.0,2.0,5.0534086,ChaoPhraya_Dam
2000-01-12 00:00:00+07:00,24.335,33.19968,39.009468,29.207718,33.435,28.507917,40673.742,37982.344,1.0,1.0,0.0,3.0,5.495161,195.8657,17.59,3.8097987,0.30718705,0.23695828,0.3290417,0.2556667,27.967165,30.120417,27.341248,29.395414,24.072067,25.303015,23.113384,2.6618338,1007.1035,1010.0456,1004.58344,195.8657,18.0,12.78,3.5730574,6.4799995,0.5091169,1006.6,1012.1,1009.15826,0.0,90.80574,48.31054,70.451355,3.8097987,21.035,23.135,22.218332,45.291668,93.0,7.0,4.61048,ChaoPhraya_Dam
2000-01-13 00:00:00+07:00,23.885,32.58285,37.991573,28.058163,33.285,28.441252,40697.73,38009.465,0.0,0.0,0.0,0.0,6.849467,227.48955,17.92,3.9593801,0.3057817,0.23791666,0.32716677,0.2550834,28.124376,30.160002,27.530838,29.480835,23.551529,24.752697,22.444817,2.7750103,1006.57477,1009.44806,1004.0819,227.48955,16.919998,12.375,4.3767962,7.2,0.8049845,1006.1,1011.5,1008.62915,0.0,88.86078,45.66375,67.64246,3.9593801,19.885,22.435,21.426666,32.541668,79.0,1.0,4.3333488,ChaoPhraya_Dam
2000-01-14 00:00:00+07:00,21.984999,30.643557,36.7254,25.64971,34.035,27.757917,40722.582,38037.52,0.0,0.0,0.0,0.0,9.0645685,360.0,20.03,4.7689123,0.304045,0.23512506,0.32520828,0.2544584,28.174627,29.672499,27.695412,29.318329,22.070505,24.293587,19.274988,3.5190248,1006.1875,1009.0476,1003.88715,360.0,23.759998,14.1,6.3387613,6.4799995,0.8049845,1005.9,1011.1,1008.2458,0.0,96.10406,33.016216,63.77431,4.7689123,15.085,22.335,19.170412,3.375,16.0,0.0,3.8752851,ChaoPhraya_Dam
2000-01-15 00:00:00+07:00,18.785,27.871674,36.069702,20.246983,33.835003,26.378754,40748.273,38066.465,0.0,0.0,0.0,0.0,8.647496,358.63605,20.58,4.8142405,0.3022141,0.23241663,0.3232083,0.2534999,28.021233,28.432915,27.791252,28.672495,19.666306,21.704401,17.487305,3.7595384,1007.14667,1010.03925,1005.18353,358.63605,20.880001,13.905,5.957206,9.36,1.2979984,1007.2,1012.1,1009.2166,0.0,89.300125,28.12882,57.049946,4.8142405,12.685,18.285,15.9558325,2.9583333,25.0,0.0,5.729767,ChaoPhraya_Dam
2000-01-16 00:00:00+07:00,18.435,26.740541,34.292458,19.734518,33.585003,25.8225,40774.77,38096.266,0.0,0.0,0.0,0.0,8.287822,352.12146,20.89,4.8702774,0.3004066,0.23016667,0.3212084,0.25249997,27.896149,27.943336,27.807917,28.182915,18.74154,20.50863,16.919739,3.9375706,1008.19476,1011.3293,1005.9747,352.12146,20.880001,13.485,6.396826,9.72,2.9024127,1008.0,1013.4,1010.27075,0.0,88.69974,24.164532,54.872868,4.8702774,10.135,16.734999,14.568333,7.8333335,21.0,0.0,42.65158,ChaoPhraya_Dam
2000-01-17 00:00:00+07:00,18.185,26.622946,34.706112,19.040344,33.585003,25.870415,40802.03,38126.875,0.0,0.0,0.0,0.0,8.766573,348.48062,20.73,4.9185557,0.29867876,0.22837503,0.31924996,0.25158334,27.816605,27.832918,27.797495,27.876665,18.599442,20.484007,16.231413,3.759005,1008.3198,1011.1307,1006.27496,348.48062,22.68,13.92,6.7043777,9.72,4.452954,1008.3,1013.2,1010.39594,0.0,83.72181,27.658117,53.03387,4.9185557,12.185,15.735001,14.382916,4.2083335,46.0,0.0,111.97958,ChaoPhraya_Dam
2000-01-18 00:00:00+07:00,21.085,28.915047,36.135357,22.607668,32.335003,26.714167,40830.03,38158.266,0.0,0.0,0.0,0.0,9.19939,113.27583,18.54,4.161155,0.2972192,0.22666663,0.3175833,0.25091663,27.912086,28.662088,27.766241,28.162079,20.49781,22.666027,17.83804,2.8662791,1009.012,1012.1317,1006.96857,113.27583,19.8,12.029998,4.440103,5.7599998,0.8049845,1009.0,1014.2,1011.0833,0.0,80.60148,40.814316,58.04101,4.161155,15.235001,18.984999,17.368332,40.166668,88.0,1.0,155.67508,ChaoPhraya_Dam
2000-01-19 00:00:00+07:00,22.885,26.862555,30.248848,23.363192,29.335,25.622498,40858.754,37497.74,1.9000001,1.9000001,0.0,7.0,19.110542,92.919876,14.91,4.1543593,0.29725286,0.2394167,0.31649998,0.25054166,27.849169,27.551664,27.784996,28.168335,20.543299,22.089037,18.472424,2.142364,1010.0859,1012.8046,1007.8472,92.919876,41.399998,25.98,12.089426,9.36,5.00128,1009.9,1014.9,1012.16675,0.0,92.11518,47.367634,64.42898,4.1543593,15.185,21.635,17.92875,32.666668,66.0,8.0,178.88715,ChaoPhraya_Dam
2000-01-20 00:00:00+07:00,19.185,22.679289,25.85047,18.563408,24.785,22.345415,40888.477,16446.8,3.0,3.0,0.0,9.0,15.546833,71.22637,7.01,2.34158,0.2979146,0.25820836,0.31575003,0.25,27.30098,24.595419,27.726664,26.743332,17.55854,18.54571,16.17378,1.4182429,1011.59717,1014.0667,1009.7142,71.22637,28.8,20.325003,9.193139,10.08,4.2136917,1011.8,1016.2,1013.7043,0.0,76.40525,54.64858,63.545002,2.34158,14.535001,15.785001,15.012086,79.666664,98.0,29.0,199.90927,ChaoPhraya_Dam
2000-01-21 00:00:00+07:00,20.734999,26.103952,31.513165,20.843685,29.984999,25.051664,40919.293,30119.84,0.0,0.0,0.0,0.0,15.683776,67.23392,16.15,3.920761,0.2976171,0.26283327,0.31487507,0.25004166,27.08348,26.132912,27.51208,25.930834,19.041891,20.875519,16.662756,2.4459498,1012.7512,1015.8998,1010.44214,67.23392,34.56,17.865,7.6050158,6.8399997,3.0547013,1012.5,1018.0,1014.8416,0.0,70.461975,42.283688,57.619232,3.920761,14.385,17.734999,15.834998,59.708332,100.0,26.0,247.3133,ChaoPhraya_Dam
2000-01-22 00:00:00+07:00,22.335,27.636248,33.391953,23.322523,31.435,26.274582,40951.16,38294.418,0.0,0.0,0.0,0.0,12.661564,48.839066,18.6,4.517076,0.2961912,0.25587493,0.31358346,0.25,27.307129,27.541252,27.385,26.962082,19.882421,21.345428,18.184618,2.8420982,1011.4458,1014.3047,1008.5597,48.839066,31.319998,17.925,7.6932054,9.36,5.0142193,1010.6,1016.4,1013.5251,0.0,71.5684,37.839252,56.526184,4.517076,14.935,17.984999,16.493332,33.25,92.0,0.0,273.15738,ChaoPhraya_Dam
2000-01-23 00:00:00+07:00,18.885,27.351171,34.800816,20.75412,32.185,25.639166,40984.02,38331.285,0.0,0.0,0.0,0.0,7.9932966,17.844393,20.9,4.5966253,0.29464623,0.24975008,0.3121666,0.2495417,27.352667,27.626665,27.343332,27.293335,19.647938,21.137403,17.934376,3.173272,1010.3226,1013.0277,1007.7685,17.844393,22.319998,13.32,5.7065268,8.64,2.968636,1009.8,1015.1,1012.4041,0.0,92.16634,33.74633,60.562164,4.5966253,13.885,18.435,16.389166,1.75,9.0,0.0,275.05777,ChaoPhraya_Dam
2000-01-24 00:00:00+07:00,18.785,27.235796,34.537327,20.264503,33.235,26.132914,41017.82,38369.156,0.0,0.0,0.0,0.0,9.220499,12.984768,21.06,5.022772,0.29298916,0.2444167,0.3105416,0.24900003,27.40119,27.80375,27.326668,27.522501,19.290209,20.667728,17.35112,3.6151536,1010.0682,1012.8348,1007.67163,12.984768,24.119999,15.734998,7.108303,8.64,5.4833565,1009.7,1014.9,1012.14575,0.0,88.16726,28.820307,56.2746,5.022772,12.485001,17.885,15.393333,39.791668,99.0,0.0,278.89816,ChaoPhraya_Dam
2000-01-25 00:00:00+07:00,22.935,28.740257,33.64675,24.034264,32.135002,27.541246,41052.508,33447.684,0.0,0.0,0.0,0.0,14.332341,48.426426,14.89,4.44844,0.2915921,0.24083327,0.30908334,0.24854171,27.550064,28.409998,27.347496,27.95791,20.63051,22.818792,18.523998,2.772392,1010.8183,1013.53174,1008.9633,48.426426,33.48,21.48,9.383167,13.679999,6.1305785,1011.0,1015.6,1012.88745,0.0,66.37767,41.77566,53.76364,4.44844,16.135,18.035,17.070414,40.541668,56.0,12.0,266.9168,ChaoPhraya_Dam
2000-01-26 00:00:00+07:00,21.935,25.82018,29.495712,20.775274,29.535,25.862083,41088.035,28391.11,0.5,0.5,0.0,3.0,20.696085,72.83174,13.24,4.3658257,0.29071,0.24100006,0.30800006,0.24800003,27.544168,27.482916,27.424583,27.97458,19.2366,21.11472,17.40803,2.377505,1012.4368,1015.8871,1010.0446,72.83174,41.399998,29.895,13.662515,13.32,6.12,1012.1,1018.0,1014.5208,0.0,64.90665,42.227097,53.666668,4.3658257,14.085,18.335,15.597501,61.5,98.0,6.0,265.68594,ChaoPhraya_Dam
2000-01-27 00:00:00+07:00,19.185,22.471558,27.77214,16.977787,28.585,23.907915,41124.348,38488.176,0.0,0.0,0.0,0.0,19.959719,75.73051,19.78,5.5853906,0.2899063,0.239375,0.30704162,0.24800003,27.289566,26.534996,27.403755,27.149582,16.35751,18.509886,13.933857,2.50943,1013.6788,1017.0798,1011.3372,75.73051,39.96,32.265,14.34571,17.64,6.763786,1013.4,1019.2,1015.7793,0.0,57.278767,35.825577,46.140736,5.5853906,10.435,13.335,11.44125,75.75,100.0,1.0,276.33206,ChaoPhraya_Dam
2000-01-28 00:00:00+07:00,17.385,21.569489,28.356613,15.028912,28.535,22.859999,41161.406,38529.445,0.0,0.0,0.0,0.0,18.345877,72.29238,21.23,5.4281373,0.28866452,0.23620838,0.30562493,0.24800003,27.01573,25.676666,27.318327,26.424578,15.578944,18.385292,12.373114,2.5164843,1014.22845,1017.8734,1011.0374,72.29238,38.88,27.03,12.413682,12.24,6.696387,1013.1,1020.0,1016.33746,0.0,57.60281,35.459187,47.021805,5.4281373,8.935,12.435,10.74125,61.958332,100.0,12.0,275.69412,ChaoPhraya_Dam
2000-01-29 00:00:00+07:00,18.535,22.88681,29.677578,16.967283,29.685,23.664164,41199.14,38571.414,0.0,0.0,0.0,0.0,16.279802,70.69497,21.4,5.3481894,0.2876491,0.23391663,0.3045833,0.24750006,26.867334,25.824585,27.18292,26.132917,16.40051,18.934282,13.9999275,2.7933068,1014.1218,1017.0868,1011.4446,70.69497,37.079998,24.33,11.031616,13.679999,6.638072,1013.5,1019.2,1016.2249,0.0,62.491302,32.957035,48.470062,5.3481894,10.935,12.585,11.780835,8.416667,32.0,0.0,264.46057,ChaoPhraya_Dam
2000-01-30 00:00:00+07:00,18.535,22.911764,29.411186,17.02445,29.435,23.826668,41237.516,38614.016,0.0,0.0,0.0,0.0,18.345877,74.509026,21.17,5.4565463,0.28658915,0.23141663,0.30349997,0.24700005,26.830603,26.064163,27.074575,26.249582,16.62068,18.892057,14.414673,2.7016778,1015.05865,1018.082,1012.341,74.509026,39.96,28.47,12.53979,14.04,6.830519,1014.4,1020.2,1017.16254,0.0,65.88183,34.218227,48.898464,5.4565463,11.535001,12.435,12.080833,3.4583333,31.0,0.0,255.44836,ChaoPhraya_Dam
2000-01-31 00:00:00+07:00,18.984999,22.576582,28.181572,17.035307,28.984999,23.80375,41276.484,38657.207,0.0,0.0,0.0,0.0,17.555305,67.74823,20.65,5.6129117,0.28550074,0.22958337,0.3021667,0.24700005,26.80829,26.157913,27.001657,26.362082,16.380615,18.788649,13.968775,2.5730662,1015.3496,1018.6793,1012.43787,67.74823,40.32,30.480001,13.549197,15.84,7.24486,1014.5,1020.8,1017.4541,0.0,58.970478,35.702057,47.106823,5.6129117,10.535001,12.385,11.5975,18.083334,80.0,0.0,247.88568,ChaoPhraya_Dam
2000-02-01 00:00:00+07:00,17.435,20.766556,27.03051,14.574936,28.385,22.770416,41315.992,38700.92,0.0,0.0,0.0,0.0,18.161278,71.66528,21.54,5.831628,0.2842255,0.22791672,0.30066678,0.24662495,26.669044,25.576662,26.922503,26.164164,14.691714,17.235683,11.919304,2.6990817,1014.9888,1018.6682,1011.835,71.66528,36.36,28.95,13.643436,16.56,7.42159,1013.9,1020.8,1017.10004,0.0,53.478355,30.180159,41.854343,5.831628,7.8849998,10.135,8.847501,4.375,16.0,0.0,236.68399,ChaoPhraya_Dam
2000-02-02 00:00:00+07:00,16.635,20.693068,27.623058,14.57259,28.484999,22.184998,41355.996,38745.11,0.0,0.0,0.0,0.0,16.946787,57.61188,22.11,5.4126883,0.2832509,0.2265833,0.29962492,0.24599998,26.462439,25.028748,26.822495,25.705833,14.617677,17.139296,12.080887,2.756503,1014.7183,1018.1737,1011.2368,57.61188,36.36,23.684998,11.117196,9.72,5.3999996,1013.3,1020.3,1016.8333,0.0,60.81412,29.1085,45.073486,5.4126883,7.985,11.185,9.270417,15.375,73.0,0.0,233.42282,ChaoPhraya_Dam
2000-02-03 00:00:00+07:00,15.535001,22.190842,29.9977,15.168827,29.484999,22.516245,41396.45,38789.71,0.0,0.0,0.0,0.0,9.360001,17.281584,22.23,4.947857,0.28239796,0.22554164,0.2985416,0.24599998,26.338339,25.237082,26.691254,25.495415,15.642488,17.929035,13.029936,2.9052,1013.60626,1017.1978,1010.64154,17.281584,27.0,15.944999,7.1088443,9.72,6.0347,1012.7,1019.3,1015.7166,0.0,78.1074,29.271152,51.85591,4.947857,9.385,12.635,11.157917,6.1666665,37.0,0.0,234.50491,ChaoPhraya_Dam
2000-02-04 00:00:00+07:00,15.535001,23.273125,31.515285,15.500828,31.085,23.4475,41437.31,38834.68,0.0,0.0,0.0,0.0,8.534353,16.307095,22.37,5.0829186,0.2813379,0.22454165,0.29716668,0.24599998,26.361189,25.809996,26.601667,25.720415,16.200356,18.275728,13.750914,3.332141,1010.55225,1013.8172,1006.9622,16.307095,23.4,15.360001,6.872748,9.36,3.6,1009.0,1015.9,1012.6501,0.0,84.78956,26.038248,51.858707,5.0829186,8.885,13.135,11.445416,43.625,89.0,0.0,235.04778,ChaoPhraya_Dam
2000-02-05 00:00:00+07:00,16.635,24.540873,32.981075,16.871231,32.685,24.657915,41478.52,38879.957,0.0,0.0,0.0,0.0,10.703569,31.33818,22.45,5.3437996,0.28003454,0.22358334,0.29558337,0.24554163,26.50252,26.693335,26.551664,26.270414,16.847336,18.79686,14.399027,3.7865658,1009.30096,1012.72675,1006.5738,31.33818,27.359999,16.005001,7.257322,10.440001,5.6233797,1008.6,1014.8,1011.38745,0.0,80.86963,22.942236,49.649258,5.3437996,8.535001,15.235001,11.801666,17.875,62.0,0.0,233.42282,ChaoPhraya_Dam
2000-02-06 00:00:00+07:00,18.234999,25.367157,33.460617,18.17695,32.385002,25.070417,41520.05,38925.492,0.0,0.0,0.0,0.0,14.84318,52.424614,22.15,5.296384,0.27909997,0.22300003,0.29450008,0.24499993,26.62542,26.995415,26.56417,26.71208,17.932781,20.504173,15.259117,3.4581532,1008.70526,1011.52185,1006.07324,52.424614,34.92,18.975,8.534694,9.72,5.4833565,1008.1,1013.6,1010.7876,0.0,76.007484,28.617577,52.309467,5.296384,11.535001,15.585,13.737086,0.45833334,3.0,0.0,229.14418,ChaoPhraya_Dam
2000-02-07 00:00:00+07:00,18.185,25.793074,33.98167,18.306019,32.385002,25.214165,41561.848,38971.242,0.0,0.0,0.0,0.0,12.261158,51.193184,21.79,5.03191,0.2780151,0.22250007,0.29304162,0.24499993,26.72204,27.301668,26.597496,26.955832,18.060781,20.17735,15.338049,3.4300628,1008.2863,1011.22284,1005.4739,51.193184,28.08,16.529999,6.887261,9.72,4.2136917,1007.5,1013.3,1010.3667,0.0,77.030235,29.065659,52.63597,5.03191,11.835,15.085,13.839168,91.0,100.0,0.0,223.90546,ChaoPhraya_Dam
2000-02-08 00:00:00+07:00,20.085,24.717356,32.702564,18.530571,31.335,25.051666,41603.887,39017.164,0.0,0.0,0.0,0.0,18.03237,83.56663,22.29,5.619853,0.2769301,0.22200006,0.2915833,0.24499993,26.800352,27.301668,26.655836,27.128748,17.401138,19.667356,15.424879,3.1824243,1008.34766,1011.5096,1006.1665,83.56663,39.239998,22.290003,10.415436,11.5199995,3.8268526,1008.2,1013.6,1010.429,0.0,67.6856,30.478077,47.975544,5.619853,11.135,14.835,12.660001,50.083332,100.0,0.0,220.30948,ChaoPhraya_Dam
2000-02-09 00:00:00+07:00,18.385,25.830133,34.141937,17.624277,31.734999,25.532915,41646.51,39063.613,0.0,0.0,0.0,0.0,9.826088,86.24477,22.15,5.025244,0.27615088,0.22158338,0.29054162,0.24499993,26.93225,27.759995,26.739157,27.318329,17.38584,19.959204,13.783981,3.241197,1007.95184,1011.02264,1005.16815,86.24477,24.84,14.625,5.514397,5.04,0.8049845,1007.2,1013.1,1010.02924,0.0,61.838406,29.205875,45.13861,5.025244,10.535001,15.335,12.280835,55.416668,99.0,8.0,215.27187,ChaoPhraya_Dam
2000-02-10 00:00:00+07:00,19.734999,27.361282,34.653694,20.35844,32.785,26.345415,41689.87,39110.805,0.0,0.0,0.0,0.0,8.373386,39.35182,21.72,5.0786943,0.2749762,0.22100002,0.28912503,0.2444583,27.098373,28.385002,26.805838,27.672495,18.871775,20.904358,16.393734,3.5074205,1008.1196,1010.9371,1005.9744,39.35182,25.56,13.800002,5.7192683,6.4799995,2.6208394,1008.0,1013.0,1010.1917,0.0,72.89189,29.406925,51.12869,5.0786943,12.635,16.484999,14.578752,31.458334,92.0,0.0,206.01413,ChaoPhraya_Dam
2000-02-11 00:00:00+07:00,19.085,28.36879,36.49138,20.681574,33.485,26.74333,41733.906,39158.65,0.0,0.0,0.0,0.0,7.10031,3.9691641,22.11,4.9117813,0.27376994,0.22100002,0.28758344,0.24399997,27.313063,28.966246,26.916246,28.122498,19.569828,21.358297,17.280283,3.5767426,1007.5485,1010.3418,1005.0818,3.9691641,16.919998,11.370001,4.513671,5.04,1.835647,1007.1,1012.4,1009.61664,0.0,85.16862,30.254734,53.92745,4.9117813,13.285001,17.885,15.580833,34.291668,99.0,0.0,198.06735,ChaoPhraya_Dam
2000-02-12 00:00:00+07:00,19.785,29.631187,37.555134,21.540798,34.135002,27.51,41778.574,39189.19,0.0,0.0,0.0,0.0,6.638072,359.24615,21.65,4.7612047,0.2727801,0.22100002,0.2862083,0.24399997,27.554123,29.497498,27.062086,28.593332,20.37397,22.24295,17.805391,3.6571732,1007.0297,1009.948,1004.1859,359.24615,15.84,10.664999,3.6501143,4.32,0.71999997,1006.2,1012.0,1009.09155,0.0,83.90352,31.541723,54.587032,4.7612047,14.585,18.385,16.56833,28.5,91.0,0.0,193.98444,ChaoPhraya_Dam
2000-02-13 00:00:00+07:00,21.984999,31.446161,39.045467,24.728632,34.535,28.385,41823.824,39214.54,0.0,0.0,0.0,0.0,7.0911775,299.0545,21.11,4.5993094,0.27185005,0.22100002,0.28491667,0.24399997,27.83579,30.201662,27.232912,29.114166,21.759237,23.595726,19.769968,3.4764524,1005.89667,1008.7504,1002.9905,299.0545,15.84,10.11,2.8608778,5.3999996,0.5091169,1005.0,1010.8,1007.95013,0.0,82.58886,35.671177,57.593845,4.5993094,16.935,20.085,18.4975,12.041667,40.0,0.0,187.36494,ChaoPhraya_Dam
